"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"32" "sc3.45" 10 58 1816 8889 0.147058823529412 0.169640354974311 "sc3" "45"
"33" "sc3.50" 10 57 1964 8741 0.149253731343284 0.183465670247548 "sc3" "50"
"34" "sc3.55" 10 57 1964 8741 0.149253731343284 0.183465670247548 "sc3" "55"
"35" "sc3.60" 10 56 1964 8741 0.151515151515152 0.183465670247548 "sc3" "60"
"36" "sc3.65" 10 56 1964 8741 0.151515151515152 0.183465670247548 "sc3" "65"
"37" "sc3.70" 10 56 1964 8741 0.151515151515152 0.183465670247548 "sc3" "70"
"38" "sc3.75" 10 55 2096 8609 0.153846153846154 0.195796356842597 "sc3" "75"
"39" "sc3.80" 10 52 2104 8601 0.161290322580645 0.196543671181691 "sc3" "80"
"40" "sc3.85" 10 50 2139 8566 0.166666666666667 0.199813171415227 "sc3" "85"
"41" "sc3.90" 10 50 2139 8566 0.166666666666667 0.199813171415227 "sc3" "90"
"42" "sc3.95" 10 49 2294 8411 0.169491525423729 0.21429238673517 "sc3" "95"
"43" "Seurat.00" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "00"
"44" "Seurat.05" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "05"
"45" "Seurat.10" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "10"
"46" "Seurat.100" 6 29 1777 8928 0.171428571428571 0.165997197571228 "Seurat" "100"
"47" "Seurat.15" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "15"
"48" "Seurat.20" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "20"
"49" "Seurat.25" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "25"
"50" "Seurat.30" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "30"
"51" "Seurat.35" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "35"
"52" "Seurat.40" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "40"
"53" "Seurat.45" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "45"
"54" "Seurat.50" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "50"
"55" "Seurat.55" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "55"
"56" "Seurat.60" 4 37 1202 9503 0.0975609756097561 0.112283979448856 "Seurat" "60"
"57" "Seurat.65" 4 36 1202 9503 0.1 0.112283979448856 "Seurat" "65"
"58" "Seurat.70" 4 36 1202 9503 0.1 0.112283979448856 "Seurat" "70"
"59" "Seurat.75" 4 36 1202 9503 0.1 0.112283979448856 "Seurat" "75"
"60" "Seurat.80" 6 33 1577 9128 0.153846153846154 0.147314339093881 "Seurat" "80"
"61" "Seurat.85" 6 33 1577 9128 0.153846153846154 0.147314339093881 "Seurat" "85"
"62" "Seurat.90" 6 32 1746 8959 0.157894736842105 0.16310135450724 "Seurat" "90"
"63" "Seurat.95" 6 31 1777 8928 0.162162162162162 0.165997197571228 "Seurat" "95"
