"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"32" "sc3.45" 8 61 1452 9253 0.115942028985507 0.135637552545539 "sc3" "45"
"33" "sc3.50" 8 60 1452 9253 0.117647058823529 0.135637552545539 "sc3" "50"
"34" "sc3.55" 10 57 1810 8895 0.149253731343284 0.169079869219991 "sc3" "55"
"35" "sc3.60" 10 56 1810 8895 0.151515151515152 0.169079869219991 "sc3" "60"
"36" "sc3.65" 10 56 1810 8895 0.151515151515152 0.169079869219991 "sc3" "65"
"37" "sc3.70" 8 57 1314 9391 0.123076923076923 0.12274638019617 "sc3" "70"
"38" "sc3.75" 10 54 1966 8739 0.15625 0.183652498832321 "sc3" "75"
"39" "sc3.80" 10 52 2098 8607 0.161290322580645 0.19598318542737 "sc3" "80"
"40" "sc3.85" 10 51 2098 8607 0.163934426229508 0.19598318542737 "sc3" "85"
"41" "sc3.90" 10 51 2098 8607 0.163934426229508 0.19598318542737 "sc3" "90"
"42" "sc3.95" 8 50 1933 8772 0.137931034482759 0.180569827183559 "sc3" "95"
"43" "Seurat.00" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "00"
"44" "Seurat.05" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "05"
"45" "Seurat.10" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "10"
"46" "Seurat.100" 6 29 1746 8959 0.171428571428571 0.16310135450724 "Seurat" "100"
"47" "Seurat.15" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "15"
"48" "Seurat.20" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "20"
"49" "Seurat.25" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "25"
"50" "Seurat.30" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "30"
"51" "Seurat.35" 4 39 1004 9701 0.0930232558139535 0.0937879495562821 "Seurat" "35"
"52" "Seurat.40" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "40"
"53" "Seurat.45" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "45"
"54" "Seurat.50" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "50"
"55" "Seurat.55" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "55"
"56" "Seurat.60" 4 38 1004 9701 0.0952380952380952 0.0937879495562821 "Seurat" "60"
"57" "Seurat.65" 4 36 1004 9701 0.1 0.0937879495562821 "Seurat" "65"
"58" "Seurat.70" 4 35 1202 9503 0.102564102564103 0.112283979448856 "Seurat" "70"
"59" "Seurat.75" 4 35 1202 9503 0.102564102564103 0.112283979448856 "Seurat" "75"
"60" "Seurat.80" 4 35 1202 9503 0.102564102564103 0.112283979448856 "Seurat" "80"
"61" "Seurat.85" 6 32 1577 9128 0.157894736842105 0.147314339093881 "Seurat" "85"
"62" "Seurat.90" 6 32 1577 9128 0.157894736842105 0.147314339093881 "Seurat" "90"
"63" "Seurat.95" 6 31 1746 8959 0.162162162162162 0.16310135450724 "Seurat" "95"
