"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"33" "sc3.50" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "50"
"34" "sc3.55" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "55"
"35" "sc3.60" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "60"
"36" "sc3.65" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" "65"
"37" "sc3.70" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "70"
"38" "sc3.75" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" "75"
"39" "sc3.80" 8 42 1520 9185 0.16 0.141989724427837 "sc3" "80"
"40" "sc3.85" 8 42 1520 9185 0.16 0.141989724427837 "sc3" "85"
"41" "sc3.90" 8 42 1520 9185 0.16 0.141989724427837 "sc3" "90"
"42" "sc3.95" 8 41 2272 8433 0.163265306122449 0.212237272302662 "sc3" "95"
"43" "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" "00"
"44" "Seurat.05" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "05"
"45" "Seurat.10" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "10"
"46" "Seurat.100" 10 32 3170 7535 0.238095238095238 0.296123306865951 "Seurat" "100"
"47" "Seurat.15" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "15"
"48" "Seurat.20" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "20"
"49" "Seurat.25" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "25"
"50" "Seurat.30" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "30"
"51" "Seurat.35" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "35"
"52" "Seurat.40" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "40"
"53" "Seurat.45" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "45"
"54" "Seurat.50" 8 43 2356 8349 0.156862745098039 0.220084072863148 "Seurat" "50"
"55" "Seurat.55" 8 42 2356 8349 0.16 0.220084072863148 "Seurat" "55"
"56" "Seurat.60" 8 42 2356 8349 0.16 0.220084072863148 "Seurat" "60"
"57" "Seurat.65" 8 42 2356 8349 0.16 0.220084072863148 "Seurat" "65"
"58" "Seurat.70" 8 40 2356 8349 0.166666666666667 0.220084072863148 "Seurat" "70"
"59" "Seurat.75" 8 40 2356 8349 0.166666666666667 0.220084072863148 "Seurat" "75"
"60" "Seurat.80" 8 38 2356 8349 0.173913043478261 0.220084072863148 "Seurat" "80"
"61" "Seurat.85" 8 37 2356 8349 0.177777777777778 0.220084072863148 "Seurat" "85"
"62" "Seurat.90" 10 33 3102 7603 0.232558139534884 0.289771134983652 "Seurat" "90"
"63" "Seurat.95" 10 33 3102 7603 0.232558139534884 0.289771134983652 "Seurat" "95"
